group,subject,SubjectID,Time_coverage_1,Time_coverage_2,Time_coverage_3,Time_coverage_4,Duration_1,Duration_2,Duration_3,Duration_4,Occurrence_1,Occurrence_2,Occurrence_3,Occurrence_4
2,82,00010138,22.1990837151187,31.6534777176177,17.7009579341941,28.4464806330696,0.0576839826839828,0.0791666666666666,0.0542091836734695,0.0664396887159534,231,240,196,257
2,83,00010141,23.3652644731362,29.7792586422324,20.4081632653061,26.4473136193253,0.0525280898876406,0.0567460317460318,0.0506198347107439,0.0534511784511786,267,315,242,297
2,84,00010142,19.9083715118701,28.5297792586422,24.9479383590171,26.6139108704706,0.0428315412186382,0.0572742474916389,0.0529151943462899,0.0485562310030397,279,299,283,329
2,85,00010146,22.240733027905,30.8621407746772,20.5331112036651,26.3640149937526,0.0523529411764707,0.0636597938144331,0.0477713178294575,0.0500791139240508,255,291,258,316
2,86,00010148,16.2848812994586,33.4027488546439,23.0320699708455,27.2802998750521,0.0463270142180096,0.0729090909090909,0.0687810945273633,0.0606481481481482,211,275,201,270
2,87,00010150,18.7838400666389,33.8192419825073,21.9075385256143,25.4893794252395,0.049021739130435,0.079296875,0.0587053571428571,0.057735849056604,230,256,224,265
2,88,00010152,20.9079550187422,29.9875052061641,19.7417742607247,29.3211162015827,0.0560267857142858,0.0684410646387834,0.0569711538461539,0.0687500000000001,224,263,208,256
2,89,00010155,24.323198667222,29.7376093294461,19.408579758434,26.530612244898,0.0613445378151262,0.0651459854014599,0.0549528301886793,0.0647357723577237,238,274,212,246
2,90,00010157,21.865889212828,30.4872969596002,20.3665139525198,27.2802998750521,0.0527108433734941,0.0693181818181818,0.0515822784810128,0.0572552447552448,249,264,237,286
2,91,00010162,22.4906289046231,30.4456476468138,19.2003331945023,27.8633902540608,0.0564853556485357,0.0736895161290323,0.0526255707762558,0.0624067164179105,239,248,219,268
2,92,00010163,19.9083715118701,32.5281132861308,19.283631820075,28.2798833819242,0.0468627450980394,0.0903935185185186,0.0514444444444446,0.0567725752508362,255,216,225,299
2,93,00010164,22.7821740941274,31.0703873386089,20.6164098292378,25.5310287380258,0.0547000000000001,0.0717307692307693,0.0531115879828327,0.054732142857143,250,260,233,280
2,94,00010165,18.0341524364848,32.2365680966264,22.115785089546,27.6134943773428,0.0505841121495328,0.0813025210084034,0.0600678733031676,0.065513833992095,214,238,221,253
2,95,00010166,17.9508538109121,32.8196584756352,23.1570179092045,26.0724698042482,0.0434475806451615,0.0621451104100947,0.0588983050847458,0.0541522491349482,248,317,236,289
2,96,00010168,23.7401082882132,28.1549354435652,18.3673469387755,29.7376093294461,0.0596234309623432,0.0689795918367348,0.0548507462686568,0.0668539325842697,239,245,201,267
2,97,00010170,21.3660974593919,28.1132861307788,21.6576426488963,28.8629737609329,0.0555194805194806,0.0618131868131869,0.0572687224669604,0.0632299270072993,231,273,227,274
2,98,00010176,25.1145356101624,28.7380258225739,20.4081632653061,25.7392753019575,0.0630753138075315,0.0658396946564887,0.0564516129032259,0.0589694656488551,239,262,217,262
2,99,00010183,21.865889212828,30.3206997084548,19.9083715118701,27.9050395668471,0.0512695312500001,0.068421052631579,0.0519565217391305,0.0598214285714287,256,266,230,280
2,100,00010191,22.9071220324865,29.9042065805914,19.7417742607247,27.4468971261974,0.0556680161943321,0.0657509157509158,0.0533783783783785,0.057006920415225,247,273,222,289
3,1,00010002,22.4073302790504,27.155351936693,18.3256976259892,32.1116201582674,0.0482078853046597,0.0514195583596216,0.0428015564202336,0.0636138613861386,279,317,257,303
3,2,00010003,20.4498125780925,27.8217409412745,23.2819658475635,28.4048313202832,0.0545555555555557,0.0673387096774194,0.0584728033472805,0.0640977443609024,225,248,239,266
3,3,00010004,20.4081632653061,28.6963765097876,22.240733027905,28.6547271970013,0.0482283464566931,0.058788395904437,0.0501879699248122,0.0587030716723551,254,293,266,293
3,4,00010005,21.4910453977509,27.2386505622657,21.8242399000417,29.4460641399417,0.0526530612244899,0.0601102941176471,0.0567099567099569,0.0599152542372882,245,272,231,295
3,5,00010006,21.5743440233236,28.987921699292,20.3248646397334,29.112869637651,0.0470909090909093,0.0548895899053628,0.0453531598513012,0.0544392523364487,275,317,269,321
3,6,00010007,20.7413577675968,27.5301957517701,22.0324864639733,29.6959600166597,0.0444642857142859,0.053827361563518,0.0439368770764121,0.0532089552238807,280,307,301,335
3,7,00010010,21.7825905872553,28.4464806330696,22.8238234069138,26.9471053727613,0.0458771929824563,0.0554383116883118,0.0516981132075473,0.0513492063492065,285,308,265,315
3,8,00010012,23.0737192836318,26.4473136193253,21.990837151187,28.4881299458559,0.0448220064724921,0.0469674556213019,0.0453608247422682,0.0511976047904193,309,338,291,334
3,9,00010016,21.865889212828,31.3202832153269,21.6992919616826,25.1145356101624,0.0438963210702343,0.0669039145907474,0.0477106227106228,0.0480095541401276,299,281,273,314
3,10,00010017,20.5747605164515,31.7784256559767,22.7821740941274,24.8646397334444,0.0497983870967744,0.0693636363636364,0.0558163265306124,0.0550738007380075,248,275,245,271
3,11,00010019,20.0333194502291,29.612661391087,21.7825905872553,28.5714285714286,0.0423415492957748,0.0569711538461539,0.0473731884057972,0.0524464831804282,284,312,276,327
3,12,00010020,22.8654727197001,30.8621407746772,20.1166180758017,26.1557684298209,0.0473275862068967,0.0613410596026491,0.0522727272727274,0.052861952861953,290,302,231,297
3,13,00010021,23.9067055393586,27.0720533111204,20.3665139525198,28.6547271970013,0.0519927536231886,0.0554607508532424,0.0492943548387098,0.05375,276,293,248,320
3,14,00010022,19.783423573511,29.9042065805914,21.4493960849646,28.8629737609329,0.0478830645161292,0.0606418918918919,0.0525510204081634,0.0577500000000001,248,296,245,300
3,15,00010023,19.2003331945023,30.4872969596002,23.2819658475635,27.030403998334,0.044670542635659,0.0644366197183099,0.0597222222222224,0.0590000000000001,258,284,234,275
3,16,00010024,23.3236151603499,33.1112036651395,19.3252811328613,24.2399000416493,0.0666666666666668,0.0875550660792952,0.0585858585858587,0.0579681274900399,210,227,198,251
3,17,00010026,23.4069137859225,27.4052478134111,20.7830070803832,28.4048313202832,0.0532196969696971,0.0565292096219932,0.0530851063829788,0.0570234113712376,264,291,235,299
3,18,00010027,20.8663057059559,31.5285297792586,17.9925031236985,29.612661391087,0.0577188940092167,0.0905502392344498,0.0553846153846155,0.0713855421686748,217,209,195,249
3,19,00010028,20.5331112036651,29.362765514369,21.990837151187,28.1132861307788,0.0461610486891387,0.0583609271523179,0.0550000000000001,0.0542604501607719,267,302,240,311
3,20,00010029,19.3669304456476,31.3202832153269,21.0329029571012,28.2798833819242,0.0472560975609757,0.0616393442622951,0.0534957627118645,0.0533805031446542,246,305,236,318
3,21,00010030,18.6172428154935,28.2382340691379,23.6568096626406,29.487713452728,0.0431467181467183,0.0563122923588041,0.0529850746268658,0.0565495207667732,259,301,268,313
3,22,00010031,19.7001249479384,31.6118284048313,22.3656809662641,26.3223656809663,0.0454807692307694,0.0618078175895766,0.0466145833333335,0.0492211838006232,260,307,288,321
3,23,00010032,18.2840483132028,31.695127030404,23.9067055393586,26.1141191170346,0.0411048689138578,0.0632059800664453,0.05374531835206,0.050728155339806,267,301,267,309
3,24,00010033,18.4089962515618,29.23781757601,22.5739275301958,29.7792586422324,0.0478354978354979,0.0586956521739131,0.0535573122529646,0.0603885135135136,231,299,253,296
3,25,00010034,23.3652644731362,29.3211162015827,19.658475635152,27.6551436901291,0.0469063545150503,0.053658536585366,0.0430656934306571,0.0495522388059702,299,328,274,335
3,26,00010035,20.3665139525198,29.0712203248646,21.9075385256143,28.6130778842149,0.0477539062500002,0.0552215189873419,0.0513671875000002,0.0545238095238097,256,316,256,315
3,27,00010036,20.9079550187422,31.3202832153269,21.0329029571012,26.7388588088297,0.0431271477663231,0.053409090909091,0.0469330855018589,0.0470674486803521,291,352,269,341
3,28,00010037,25.2811328613078,24.9479383590171,18.7005414410662,31.0703873386089,0.0519691780821919,0.0531028368794327,0.0473628691983124,0.0666071428571429,292,282,237,280
3,29,00010038,21.8242399000417,28.6963765097876,24.073302790504,25.4060807996668,0.0498098859315591,0.066763565891473,0.0594650205761318,0.0564814814814816,263,258,243,270
3,30,00010039,19.8667221990837,28.2798833819242,21.5743440233236,30.2790503956685,0.0446629213483147,0.0508233532934133,0.0451219512195123,0.0537721893491125,267,334,287,338
3,31,00010040,24.4064972927947,28.1549354435652,19.3252811328613,28.1132861307788,0.0631465517241381,0.0716101694915255,0.0527272727272728,0.0651544401544402,232,236,220,259
3,32,00010041,18.3256976259892,29.1961682632237,22.4489795918367,30.0291545189504,0.0416666666666668,0.057838283828383,0.0472807017543861,0.052859237536657,264,303,285,341
3,33,00010042,19.9500208246564,30.5705955851728,24.7813411078717,24.698042482299,0.0410102739726029,0.053654970760234,0.0466300940438873,0.0445195195195197,292,342,319,333
3,34,00010044,23.7817576009996,27.5301957517701,20.4498125780925,28.2382340691379,0.0504416961130743,0.0511609907120744,0.0451286764705884,0.0495614035087721,283,323,272,342
3,35,00010045,23.4485630987089,28.3215326947105,20.7413577675968,27.4885464389838,0.044968051118211,0.0495626822157436,0.0429310344827588,0.0514018691588786,313,343,290,321
3,36,00010046,19.533527696793,29.6959600166597,22.4073302790504,28.3631820074969,0.0414310954063606,0.0510744985673354,0.0470279720279722,0.049063400576369,283,349,286,347
3,37,00010047,20.2415660141608,27.9050395668471,21.5743440233236,30.2790503956685,0.0474609375000001,0.0556478405315616,0.0474358974358976,0.0597861842105265,256,301,273,304
3,38,00010048,19.4502290712203,29.0712203248646,21.0745522698875,30.4039983340275,0.041996402877698,0.0524024024024025,0.0451785714285715,0.0525936599423632,278,333,280,347
3,39,00010049,20.8246563931695,25.4060807996668,21.2827988338192,32.4864639733444,0.0456204379562045,0.0508333333333335,0.0480263157894738,0.0609374999999999,274,300,266,320
3,40,00010050,20.0749687630154,31.1536859641816,20.8663057059559,27.9050395668471,0.0453007518796993,0.0563253012048194,0.0455454545454547,0.0484104046242776,266,332,275,346
3,41,00010051,17.076218242399,30.9870887130362,22.0741357767597,29.8625572678051,0.0428870292887031,0.063481228668942,0.0517578125000001,0.0539909638554218,239,293,256,332
3,42,00010052,18.7005414410662,30.7371928363182,22.9904206580591,27.5718450645564,0.0471638655462186,0.0638408304498271,0.0556451612903227,0.0564846416382254,238,289,248,293
3,43,00010053,21.7825905872553,30.5289462723865,19.0337359433569,28.6547271970013,0.0506782945736436,0.0585463258785943,0.0455179282868527,0.0553054662379423,258,313,251,311
3,44,00010056,22.3656809662641,26.780508121616,22.5322782174094,28.3215326947105,0.0479464285714288,0.0518548387096775,0.0461604095563142,0.0524691358024692,280,310,293,324
3,45,00010059,22.5739275301958,28.2382340691379,17.4094127446897,31.7784256559767,0.0467241379310347,0.05105421686747,0.0405038759689924,0.0566023738872404,290,332,258,337
3,46,00010060,24.1149521032903,27.2802998750521,22.7405247813411,25.8642232403165,0.0574404761904763,0.0647233201581029,0.0575949367088608,0.0581460674157304,252,253,237,267
3,47,00010061,20.5747605164515,30.2374010828821,23.2819658475635,25.9058725531029,0.0457407407407409,0.0567187500000001,0.0488636363636365,0.0523569023569025,270,320,286,297
3,48,00010062,20.1999167013744,29.5293627655144,23.1986672219908,27.0720533111204,0.053888888888889,0.0700592885375495,0.0644675925925927,0.0615530303030304,225,253,216,264
3,49,00010063,21.990837151187,30.1541024573095,22.6572261557684,25.1978342357351,0.0605504587155964,0.0696153846153847,0.0704663212435234,0.063818565400844,218,260,193,237
3,50,00010064,19.3669304456476,31.6534777176177,24.9895876718034,23.9900041649313,0.0447115384615386,0.0579268292682927,0.0539568345323742,0.0476821192052981,260,328,278,302
3,51,00010065,22.0324864639733,27.7800916284881,21.0329029571012,29.1545189504373,0.0542008196721313,0.063888888888889,0.0571266968325793,0.0670498084291188,244,261,221,261
3,52,00010066,22.1990837151187,26.905456059975,20.0333194502291,30.8621407746772,0.0432629870129872,0.0484984984984986,0.0421929824561405,0.0527777777777778,308,333,285,351
3,53,00010067,21.5743440233236,28.987921699292,23.7401082882132,25.6976259891712,0.0567982456140352,0.0725000000000001,0.0574596774193549,0.0579887218045115,228,240,248,266
3,54,00010068,21.61599333611,29.7376093294461,21.9491878384007,26.6972094960433,0.0491477272727274,0.0542553191489363,0.050868725868726,0.052887788778878,264,329,259,303
3,55,00010069,25.3227821740941,28.4048313202832,18.0341524364848,28.2382340691379,0.0644067796610171,0.0658301158301159,0.0528048780487806,0.070331950207469,236,259,205,241
3,56,00010070,21.740941274469,29.4044148271554,20.9079550187422,27.9466888796335,0.0532653061224491,0.0639492753623189,0.053177966101695,0.0630639097744362,245,276,236,266
3,57,00010071,22.0324864639733,27.1970012494794,19.783423573511,30.9870887130362,0.0531124497991969,0.0602398523985241,0.0520833333333335,0.0683823529411765,249,271,228,272
3,58,00010072,18.9920866305706,29.6959600166597,22.1574344023324,29.1545189504373,0.0461538461538463,0.0616782006920415,0.0496268656716419,0.0601374570446736,247,289,268,291
3,59,00010073,24.9895876718034,27.3635985006247,19.6168263223657,28.0299875052062,0.0604838709677421,0.0568339100346022,0.0490625000000001,0.0590350877192983,248,289,240,285
3,60,00010074,18.6172428154935,28.2798833819242,24.8646397334444,28.2382340691379,0.0452429149797572,0.0631040892193309,0.0546703296703298,0.0570707070707072,247,269,273,297
3,61,00010075,23.4485630987089,29.487713452728,20.6997084548105,26.3640149937526,0.0519372693726939,0.0657992565055762,0.0495019920318726,0.0549479166666668,271,269,251,288
3,62,00010076,17.1595168679717,31.7784256559767,21.4077467721783,29.6543107038734,0.0417004048582997,0.0592391304347827,0.0500000000000001,0.0529761904761906,247,322,257,336
