group,subject,SubjectID,Time_coverage_1,Time_coverage_2,Time_coverage_3,Time_coverage_4,Time_coverage_5,Time_coverage_6,Time_coverage_7,Time_coverage_8,Duration_1,Duration_2,Duration_3,Duration_4,Duration_5,Duration_6,Duration_7,Duration_8,Occurrence_1,Occurrence_2,Occurrence_3,Occurrence_4,Occurrence_5,Occurrence_6,Occurrence_7,Occurrence_8
2,59,00010073,11.6618075801749,11.3286130778842,16.1599333610995,15.2852977925864,9.32944606413994,10.3290295710121,13.7859225322782,12.1199500208247,0.0426829268292683,0.0438709677419355,0.0541899441340782,0.0498641304347826,0.0470588235294118,0.0504065040650407,0.0513975155279503,0.0449074074074074,164,155,179,184,119,123,161,162
2,60,00010074,12.3698458975427,12.7863390254061,15.8267388588088,10.5372761349438,12.8279883381924,12.0783007080383,9.95418575593503,13.5776759683465,0.0441964285714286,0.0467987804878049,0.058282208588957,0.0416118421052632,0.0566176470588235,0.0439393939393939,0.0515086206896552,0.0503086419753086,168,164,163,152,136,165,116,162
2,61,00010075,11.5785089546022,11.1203665139525,18.1591003748438,12.7863390254061,10.2873802582257,10.2873802582257,11.3286130778842,14.4523115368596,0.0439873417721519,0.0451013513513513,0.0615819209039548,0.04796875,0.0502032520325203,0.040625,0.0489208633093525,0.048463687150838,158,148,177,160,123,152,139,179
2,62,00010076,14.618908788005,13.4943773427738,15.9100374843815,7.74677217825906,12.161599333611,8.66305705955852,12.2448979591837,15.0770512286547,0.0454663212435233,0.0490909090909091,0.0519021739130435,0.0372,0.0439759036144578,0.0371428571428571,0.0477272727272727,0.0439320388349514,193,165,184,125,166,140,154,206
2,63,00010079,11.6201582673886,10.4539775093711,14.5772594752187,12.6613910870471,11.0370678883798,9.74593919200333,13.6193252811329,16.2848812994586,0.0379076086956522,0.0360632183908046,0.0480769230769231,0.0387755102040816,0.0374293785310734,0.0372611464968153,0.040470297029703,0.046547619047619,184,174,182,196,177,157,202,210
2,64,00010080,10.1207830070804,13.4110787172012,19.283631820075,7.99666805497709,9.95418575593503,10.9121199500208,12.3698458975427,15.9100374843815,0.0430851063829787,0.0465317919075144,0.0657670454545454,0.041025641025641,0.044589552238806,0.0442567567567567,0.0482142857142857,0.0468137254901961,141,173,176,117,134,148,154,204
2,65,00010081,14.2857142857143,7.62182423990004,12.8279883381924,17.7842565597668,10.079133694294,11.2036651395252,12.9945855893378,13.1195335276968,0.0408333333333333,0.0343984962406015,0.047239263803681,0.0485227272727272,0.0385350318471338,0.0395588235294118,0.0412698412698413,0.0408031088082901,210,133,163,220,157,170,189,193
2,66,00010083,10.9537692628072,9.32944606413994,16.5347771761766,11.7451062057476,11.5368596418159,12.8279883381924,14.743856726364,12.28654727197,0.0405864197530864,0.0388888888888889,0.0570402298850575,0.0432515337423313,0.0474315068493151,0.04375,0.0497191011235955,0.0441616766467066,162,144,174,163,146,176,178,167
2,67,00010084,7.83007080383174,7.7884214910454,15.3269471053728,15.5351936693045,10.079133694294,10.4956268221574,17.0345689296127,15.9100374843815,0.0465346534653465,0.0425,0.0585987261146497,0.0590189873417721,0.0476377952755905,0.0572727272727273,0.0623475609756097,0.0624183006535948,101,110,157,158,127,110,164,153
2,68,00010085,12.2448979591837,14.4523115368596,15.0354019158684,10.5789254477301,8.82965431070387,11.0370678883798,11.1203665139525,16.6597251145356,0.039945652173913,0.0501445086705202,0.0524709302325581,0.0352777777777778,0.0407692307692308,0.0403963414634146,0.0463541666666667,0.0523560209424083,184,173,172,180,130,164,144,191
2,69,00010086,19.1170345689296,22.0741357767597,9.95418575593503,11.0370678883798,14.4523115368596,5.62265722615577,6.99708454810496,10.7455226988755,0.0507743362831858,0.0576086956521739,0.0470472440944882,0.0396706586826347,0.0507309941520468,0.0330882352941177,0.0352941176470588,0.0398148148148148,226,230,127,167,171,102,119,162
2,70,00010088,12.28654727197,13.6609745939192,15.0354019158684,11.3286130778842,10.7871720116618,9.53769262807164,12.7446897126197,14.618908788005,0.0400815217391304,0.0420512820512821,0.0446782178217822,0.0414634146341463,0.0409810126582278,0.0364649681528662,0.0427374301675977,0.0423913043478261,184,195,202,164,158,157,179,207
2,71,00010089,13.0362349021241,8.37151187005414,14.868804664723,20.8246563931695,10.7455226988755,8.87130362349021,13.5776759683465,9.70428987921699,0.0439606741573034,0.0358928571428571,0.0498603351955307,0.0628140703517588,0.0457446808510638,0.0388686131386861,0.0488023952095808,0.0422101449275362,178,140,179,199,141,137,167,138
2,72,00010090,13.7859225322782,13.9108704706372,14.5356101624323,10.7871720116618,11.4535610162432,10.2457309454394,12.9945855893378,12.2448979591837,0.0481104651162791,0.048546511627907,0.0513235294117647,0.0394817073170732,0.0484154929577465,0.0381987577639751,0.0423913043478261,0.0410614525139665,172,172,170,164,142,161,184,179
2,73,00010091,11.1203665139525,10.2457309454394,15.1603498542274,16.9929196168263,10.5372761349438,9.74593919200333,15.0354019158684,11.1620158267389,0.0480215827338129,0.0455555555555556,0.065,0.0545454545454545,0.0554824561403509,0.0471774193548387,0.0597682119205298,0.0531746031746032,139,135,140,187,114,124,151,126
2,74,00010092,13.5776759683465,16.5347771761766,15.5768429820908,11.4535610162432,11.0370678883798,7.16368179925031,10.2457309454394,14.369012911287,0.0435828877005347,0.0514248704663212,0.0451690821256038,0.040922619047619,0.0435855263157895,0.0346774193548387,0.0381987577639751,0.043560606060606,187,193,207,168,152,124,161,198
2,75,00010093,15.4102457309454,13.3277800916285,12.3698458975427,16.0349854227405,15.0354019158684,7.66347355268638,7.70512286547272,12.4531445231154,0.0511049723756906,0.049079754601227,0.0530357142857143,0.0501302083333333,0.0557098765432099,0.0407079646017699,0.0432242990654206,0.051551724137931,181,163,140,192,162,113,107,145
2,76,00010094,12.1199500208247,14.9104539775094,14.2440649729279,15.7017909204498,14.2857142857143,7.45522698875469,8.78800499791753,12.411495210329,0.0393243243243243,0.0497222222222222,0.059375,0.0483333333333333,0.0526073619631902,0.0363821138211382,0.0454741379310345,0.0416201117318436,185,180,144,195,163,123,116,179
2,77,00010104,10.7038733860891,12.536443148688,15.2019991670137,11.3702623906706,8.5381091211995,15.7017909204498,11.7034568929613,14.2024156601416,0.0425496688741722,0.0418055555555555,0.0549698795180723,0.0392241379310345,0.045353982300885,0.0557692307692308,0.0477891156462585,0.0481638418079096,151,180,166,174,113,169,147,177
